case_id,reason_code,payment_rail,order_value,days_since_transaction,device_ip_match_history,auth_flow_type,customer_account_age_days,customer_past_order_count,customer_past_dispute_count,delivery_confirmed,tracking_available,merchant_comm_log_exists,refund_already_issued,label
non_del_01321,non_delivery,upi,660.24,33,,,1566,9,0,1,1,1,0,1
non_del_01322,non_delivery,netbanking,812.65,12,,,663,5,1,1,1,0,0,1
non_del_01323,non_delivery,upi,1651.15,18,,,837,4,2,0,0,1,0,0
non_del_01324,non_delivery,netbanking,1988.15,5,,,1718,8,1,0,1,0,0,0
non_del_01325,non_delivery,upi,3222.44,27,,,1261,4,1,1,0,1,0,1
non_del_01326,non_delivery,netbanking,4471.06,36,,,78,5,0,0,1,1,0,1
non_del_01327,non_delivery,upi,1285.81,21,,,118,8,0,1,1,1,0,1
non_del_01328,non_delivery,upi,2039.37,14,,,1075,3,0,1,1,1,0,1
non_del_01329,non_delivery,upi,2730.69,14,,,1420,7,0,1,0,1,0,1
non_del_01330,non_delivery,netbanking,1810.21,29,,,942,4,0,1,1,1,1,1
non_del_01331,non_delivery,upi,834.3,30,,,1914,7,1,1,1,1,0,1
non_del_01332,non_delivery,upi,963.13,21,,,1701,5,0,1,1,1,0,1
non_del_01333,non_delivery,netbanking,3399.63,11,,,896,6,0,1,1,1,0,1
non_del_01334,non_delivery,upi,1359.1,18,,,471,5,1,1,1,1,0,1
non_del_01335,non_delivery,upi,1468.38,14,,,20,5,0,1,1,1,1,1
non_del_01336,non_delivery,upi,190.39,4,,,68,6,1,0,1,1,0,1
non_del_01337,non_delivery,netbanking,4000.79,18,,,1207,4,0,1,1,1,0,1
non_del_01338,non_delivery,upi,2788.06,38,,,670,3,0,1,1,1,0,1
non_del_01339,non_delivery,upi,483.32,27,,,291,6,2,1,1,0,0,1
non_del_01340,non_delivery,netbanking,2550.23,6,,,147,6,1,0,0,1,0,0
non_del_01341,non_delivery,upi,2677.3,38,,,936,9,1,1,0,1,0,1
non_del_01342,non_delivery,upi,5380.59,9,,,1170,5,2,1,0,1,0,1
non_del_01343,non_delivery,upi,893.19,27,,,65,6,0,0,0,0,1,0
non_del_01344,non_delivery,upi,2449.57,25,,,838,8,1,1,1,1,0,1
non_del_01345,non_delivery,upi,1141.15,32,,,886,6,0,0,0,1,0,0
non_del_01346,non_delivery,upi,1096.37,34,,,113,10,2,0,0,1,1,0
non_del_01347,non_delivery,upi,4734.7,13,,,1749,2,0,1,1,1,0,1
non_del_01348,non_delivery,netbanking,3417.63,34,,,460,8,0,1,1,1,0,1
non_del_01349,non_delivery,upi,492.48,26,,,271,7,0,0,0,0,1,0
non_del_01350,non_delivery,upi,421.48,15,,,268,6,0,0,0,1,0,1
non_del_01351,non_delivery,upi,2618.33,4,,,997,8,0,1,1,1,0,1
non_del_01352,non_delivery,netbanking,1568.94,25,,,1417,7,1,0,0,1,0,0
non_del_01353,non_delivery,netbanking,795.67,20,,,508,8,0,1,1,1,0,1
non_del_01354,non_delivery,netbanking,2653.49,21,,,1532,10,1,1,1,1,0,1
non_del_01355,non_delivery,netbanking,2420.18,31,,,522,3,1,1,1,0,0,1
non_del_01356,non_delivery,netbanking,1778.57,31,,,374,6,0,1,1,1,1,1
non_del_01357,non_delivery,netbanking,1908.19,8,,,1286,4,0,0,0,1,0,1
non_del_01358,non_delivery,upi,852.11,13,,,1547,11,0,0,1,1,0,1
non_del_01359,non_delivery,upi,2406.49,40,,,1496,4,0,1,1,1,0,1
non_del_01360,non_delivery,upi,5952.24,26,,,1115,7,3,0,0,1,0,0
non_del_01361,non_delivery,upi,588.71,18,,,1746,4,0,0,1,0,0,1
non_del_01362,non_delivery,upi,3339.8,43,,,1698,5,2,1,1,1,0,1
non_del_01363,non_delivery,upi,704.89,30,,,557,10,1,0,0,1,0,0
non_del_01364,non_delivery,upi,2935.64,38,,,1254,13,1,1,1,1,0,1
non_del_01365,non_delivery,netbanking,1537.75,21,,,142,4,3,1,1,1,0,1
non_del_01366,non_delivery,upi,2987.4,7,,,160,7,0,0,0,1,0,1
non_del_01367,non_delivery,upi,623.48,32,,,885,6,1,1,1,1,0,1
non_del_01368,non_delivery,netbanking,70.85,36,,,1407,4,0,0,1,1,0,1
non_del_01369,non_delivery,upi,1964.75,26,,,1169,7,0,1,1,0,1,0
non_del_01370,non_delivery,upi,3181.14,19,,,329,11,0,1,1,1,1,1
non_del_01371,non_delivery,upi,2020.44,5,,,1479,4,0,1,1,1,0,1
non_del_01372,non_delivery,upi,2769.32,11,,,1214,5,2,0,1,1,0,1
non_del_01373,non_delivery,netbanking,1227.07,41,,,1512,5,1,1,1,1,0,1
non_del_01374,non_delivery,upi,2819.35,7,,,1224,6,0,1,1,1,0,1
non_del_01375,non_delivery,netbanking,4700.99,29,,,1727,6,2,1,1,1,0,1
non_del_01376,non_delivery,upi,1213.13,29,,,724,4,2,1,1,1,0,1
non_del_01377,non_delivery,netbanking,2738.51,21,,,63,2,0,0,0,1,0,0
non_del_01378,non_delivery,upi,961.49,44,,,1198,5,1,1,1,1,0,1
non_del_01379,non_delivery,upi,5031.88,30,,,1962,7,1,1,1,1,0,1
non_del_01380,non_delivery,upi,497.15,43,,,197,5,0,0,0,1,0,1
non_del_01381,non_delivery,upi,2327.85,11,,,1933,2,0,1,1,1,0,1
non_del_01382,non_delivery,netbanking,1812.45,33,,,1540,4,0,1,1,1,0,1
non_del_01383,non_delivery,netbanking,1221.33,34,,,72,5,0,1,1,1,0,1
non_del_01384,non_delivery,upi,1187.57,41,,,1085,6,1,1,1,1,0,1
non_del_01385,non_delivery,netbanking,1696.49,18,,,627,1,0,1,1,1,0,1
non_del_01386,non_delivery,upi,4565.76,14,,,1308,6,1,1,1,1,0,1
non_del_01387,non_delivery,netbanking,2120.26,36,,,1531,10,0,1,1,1,0,1
non_del_01388,non_delivery,upi,299.13,32,,,748,7,0,1,1,0,0,1
non_del_01389,non_delivery,upi,414.85,12,,,957,7,0,1,1,1,0,1
non_del_01390,non_delivery,upi,2113.46,13,,,80,5,0,0,0,1,0,1
non_del_01391,non_delivery,upi,3585.9,35,,,10,9,2,1,1,1,0,1
non_del_01392,non_delivery,netbanking,876.4,25,,,1518,4,0,1,1,1,0,1
non_del_01393,non_delivery,upi,2025.89,40,,,710,6,1,1,1,1,0,1
non_del_01394,non_delivery,upi,3622.59,28,,,1756,4,0,0,0,1,0,0
non_del_01395,non_delivery,netbanking,2259.53,44,,,1158,8,2,0,0,0,0,0
non_del_01396,non_delivery,upi,1884.16,14,,,793,6,0,1,1,1,0,1
non_del_01397,non_delivery,upi,1367.41,34,,,1759,9,1,0,0,1,0,1
non_del_01398,non_delivery,netbanking,1541.43,8,,,115,2,0,1,1,1,0,1
non_del_01399,non_delivery,upi,2838.65,31,,,1658,8,1,1,1,0,0,1
